code,name,value_range,options,candidate_map,依据
0860_7726_04,土壤污染治理与运营资质许可,持有运营/处置许可,持有运营 / 处置许可,"{""持有运营"": 100, ""处置许可"": 25}",启发生成（需人工审核）
0870_02,运营服务满意度,村民/政府满意度,村民 / 政府满意度,"{""村民"": 100, ""政府满意度"": 25}",启发生成（需人工审核）
0870_7721_01,水污染年处理服务量,近12个月处理/服务量,近12个月处理 / 服务量,"{""近12个月处理"": 100, ""服务量"": 25}",启发生成（需人工审核）
0870_7721_03,水污染服务覆盖区域数,服务乡镇/区域数量,服务乡镇 / 区域数量,"{""服务乡镇"": 100, ""区域数量"": 25}",启发生成（需人工审核）
0870_7721_04,水污染运营资质许可,持有运营/处置许可,持有运营 / 处置许可,"{""持有运营"": 100, ""处置许可"": 25}",启发生成（需人工审核）
0870_7729_01,其他污染年处理服务量,近12个月处理/服务量,近12个月处理 / 服务量,"{""近12个月处理"": 100, ""服务量"": 25}",启发生成（需人工审核）
0870_7729_03,其他污染服务覆盖区域数,服务乡镇/区域数量,服务乡镇 / 区域数量,"{""服务乡镇"": 100, ""区域数量"": 25}",启发生成（需人工审核）
0870_7729_04,其他污染运营资质许可,持有运营/处置许可,持有运营 / 处置许可,"{""持有运营"": 100, ""处置许可"": 25}",启发生成（需人工审核）
0870_7820_01,环境卫生年处理服务量,近12个月处理/服务量,近12个月处理 / 服务量,"{""近12个月处理"": 100, ""服务量"": 25}",启发生成（需人工审核）
0870_7820_03,环境卫生服务覆盖区域数,服务乡镇/区域数量,服务乡镇 / 区域数量,"{""服务乡镇"": 100, ""区域数量"": 25}",启发生成（需人工审核）
0870_7820_04,环境卫生运营资质许可,持有运营/处置许可,持有运营 / 处置许可,"{""持有运营"": 100, ""处置许可"": 25}",启发生成（需人工审核）
0870_7830_01,城乡市容年处理服务量,近12个月处理/服务量,近12个月处理 / 服务量,"{""近12个月处理"": 100, ""服务量"": 25}",启发生成（需人工审核）
0870_7830_03,城乡市容服务覆盖区域数,服务乡镇/区域数量,服务乡镇 / 区域数量,"{""服务乡镇"": 100, ""区域数量"": 25}",启发生成（需人工审核）
0870_7830_04,城乡市容运营资质许可,持有运营/处置许可,持有运营 / 处置许可,"{""持有运营"": 100, ""处置许可"": 25}",启发生成（需人工审核）
0870_7840_01,绿化年处理服务量,近12个月处理/服务量,近12个月处理 / 服务量,"{""近12个月处理"": 100, ""服务量"": 25}",启发生成（需人工审核）
0870_7840_03,绿化服务覆盖区域数,服务乡镇/区域数量,服务乡镇 / 区域数量,"{""服务乡镇"": 100, ""区域数量"": 25}",启发生成（需人工审核）
0870_7840_04,绿化运营资质许可,持有运营/处置许可,持有运营 / 处置许可,"{""持有运营"": 100, ""处置许可"": 25}",启发生成（需人工审核）
091_02,客源结构,散客为主/团队为主/均衡,散客为主 / 团队为主 / 均衡,,中性/无配置
0911_9030_01,休闲观光年接待服务量,近12个月接待/服务人次,近12个月接待 / 服务人次,"{""近12个月接待"": 100, ""服务人次"": 25}",启发生成（需人工审核）
0911_9030_04,休闲观光经营许可资质,经营许可/特种行业资质齐备,经营许可 / 特种行业资质齐备,"{""经营许可"": 100, ""特种行业资质齐备"": 25}",启发生成（需人工审核）
0911_9030_05,休闲观光设施安全合规,消防/食品安全等设施合规,消防 / 食品安全等设施合规,"{""消防"": 100, ""食品安全等设施合规"": 25}",启发生成（需人工审核）
0912_7869_01,其他游览景区年接待服务量,近12个月接待/服务人次,近12个月接待 / 服务人次,"{""近12个月接待"": 100, ""服务人次"": 25}",启发生成（需人工审核）
0912_7869_04,其他游览景区经营许可资质,经营许可/特种行业资质齐备,经营许可 / 特种行业资质齐备,"{""经营许可"": 100, ""特种行业资质齐备"": 25}",启发生成（需人工审核）
0912_7869_05,其他游览景区设施安全合规,消防/食品安全等设施合规,消防 / 食品安全等设施合规,"{""消防"": 100, ""食品安全等设施合规"": 25}",启发生成（需人工审核）
0913_6130_01,民宿年接待服务量,近12个月接待/服务人次,近12个月接待 / 服务人次,"{""近12个月接待"": 100, ""服务人次"": 25}",启发生成（需人工审核）
0913_6130_04,民宿经营许可资质,经营许可/特种行业资质齐备,经营许可 / 特种行业资质齐备,"{""经营许可"": 100, ""特种行业资质齐备"": 25}",启发生成（需人工审核）
0913_6130_05,民宿设施安全合规,消防/食品安全等设施合规,消防 / 食品安全等设施合规,"{""消防"": 100, ""食品安全等设施合规"": 25}",启发生成（需人工审核）
0913_6210_01,正餐年接待服务量,近12个月接待/服务人次,近12个月接待 / 服务人次,"{""近12个月接待"": 100, ""服务人次"": 25}",启发生成（需人工审核）
0913_6210_04,正餐经营许可资质,经营许可/特种行业资质齐备,经营许可 / 特种行业资质齐备,"{""经营许可"": 100, ""特种行业资质齐备"": 25}",启发生成（需人工审核）
0913_6210_05,正餐设施安全合规,消防/食品安全等设施合规,消防 / 食品安全等设施合规,"{""消防"": 100, ""食品安全等设施合规"": 25}",启发生成（需人工审核）
0913_6291_01,小吃年接待服务量,近12个月接待/服务人次,近12个月接待 / 服务人次,"{""近12个月接待"": 100, ""服务人次"": 25}",启发生成（需人工审核）
0913_6291_04,小吃经营许可资质,经营许可/特种行业资质齐备,经营许可 / 特种行业资质齐备,"{""经营许可"": 100, ""特种行业资质齐备"": 25}",启发生成（需人工审核）
0913_6291_05,小吃设施安全合规,消防/食品安全等设施合规,消防 / 食品安全等设施合规,"{""消防"": 100, ""食品安全等设施合规"": 25}",启发生成（需人工审核）
0921_9221_01,综合事务管理机构年接待服务量,近12个月接待/服务人次,近12个月接待 / 服务人次,"{""近12个月接待"": 100, ""服务人次"": 25}",启发生成（需人工审核）
0921_9221_04,综合事务管理机构经营许可资质,经营许可/特种行业资质齐备,经营许可 / 特种行业资质齐备,"{""经营许可"": 100, ""特种行业资质齐备"": 25}",启发生成（需人工审核）
0921_9221_05,综合事务管理机构设施安全合规,消防/食品安全等设施合规,消防 / 食品安全等设施合规,"{""消防"": 100, ""食品安全等设施合规"": 25}",启发生成（需人工审核）
0921_9222_01,对外事务管理机构年接待服务量,近12个月接待/服务人次,近12个月接待 / 服务人次,"{""近12个月接待"": 100, ""服务人次"": 25}",启发生成（需人工审核）
0921_9222_04,对外事务管理机构经营许可资质,经营许可/特种行业资质齐备,经营许可 / 特种行业资质齐备,"{""经营许可"": 100, ""特种行业资质齐备"": 25}",启发生成（需人工审核）
0921_9222_05,对外事务管理机构设施安全合规,消防/食品安全等设施合规,消防 / 食品安全等设施合规,"{""消防"": 100, ""食品安全等设施合规"": 25}",启发生成（需人工审核）
0921_9225_01,经济事务管理机构年接待服务量,近12个月接待/服务人次,近12个月接待 / 服务人次,"{""近12个月接待"": 100, ""服务人次"": 25}",启发生成（需人工审核）
0921_9225_04,经济事务管理机构经营许可资质,经营许可/特种行业资质齐备,经营许可 / 特种行业资质齐备,"{""经营许可"": 100, ""特种行业资质齐备"": 25}",启发生成（需人工审核）
0921_9225_05,经济事务管理机构设施安全合规,消防/食品安全等设施合规,消防 / 食品安全等设施合规,"{""消防"": 100, ""食品安全等设施合规"": 25}",启发生成（需人工审核）
0921_9226_01,行政监督检查机构年接待服务量,近12个月接待/服务人次,近12个月接待 / 服务人次,"{""近12个月接待"": 100, ""服务人次"": 25}",启发生成（需人工审核）
0921_9226_04,行政监督检查机构经营许可资质,经营许可/特种行业资质齐备,经营许可 / 特种行业资质齐备,"{""经营许可"": 100, ""特种行业资质齐备"": 25}",启发生成（需人工审核）
0921_9226_05,行政监督检查机构设施安全合规,消防/食品安全等设施合规,消防 / 食品安全等设施合规,"{""消防"": 100, ""食品安全等设施合规"": 25}",启发生成（需人工审核）
0922_9521_01,专业性团体年接待服务量,近12个月接待/服务人次,近12个月接待 / 服务人次,"{""近12个月接待"": 100, ""服务人次"": 25}",启发生成（需人工审核）
0922_9521_04,专业性团体经营许可资质,经营许可/特种行业资质齐备,经营许可 / 特种行业资质齐备,"{""经营许可"": 100, ""特种行业资质齐备"": 25}",启发生成（需人工审核）
0922_9521_05,专业性团体设施安全合规,消防/食品安全等设施合规,消防 / 食品安全等设施合规,"{""消防"": 100, ""食品安全等设施合规"": 25}",启发生成（需人工审核）
0922_9522_01,行业性团体年接待服务量,近12个月接待/服务人次,近12个月接待 / 服务人次,"{""近12个月接待"": 100, ""服务人次"": 25}",启发生成（需人工审核）
0922_9522_04,行业性团体经营许可资质,经营许可/特种行业资质齐备,经营许可 / 特种行业资质齐备,"{""经营许可"": 100, ""特种行业资质齐备"": 25}",启发生成（需人工审核）
0922_9522_05,行业性团体设施安全合规,消防/食品安全等设施合规,消防 / 食品安全等设施合规,"{""消防"": 100, ""食品安全等设施合规"": 25}",启发生成（需人工审核）
0923_7213_01,资源与产权交易年接待服务量,近12个月接待/服务人次,近12个月接待 / 服务人次,"{""近12个月接待"": 100, ""服务人次"": 25}",启发生成（需人工审核）
0923_7213_04,资源与产权交易经营许可资质,经营许可/特种行业资质齐备,经营许可 / 特种行业资质齐备,"{""经营许可"": 100, ""特种行业资质齐备"": 25}",启发生成（需人工审核）
0923_7213_05,资源与产权交易设施安全合规,消防/食品安全等设施合规,消防 / 食品安全等设施合规,"{""消防"": 100, ""食品安全等设施合规"": 25}",启发生成（需人工审核）
0923_7215_01,农村集体经济组织年接待服务量,近12个月接待/服务人次,近12个月接待 / 服务人次,"{""近12个月接待"": 100, ""服务人次"": 25}",启发生成（需人工审核）
0923_7215_04,农村集体经济组织经营许可资质,经营许可/特种行业资质齐备,经营许可 / 特种行业资质齐备,"{""经营许可"": 100, ""特种行业资质齐备"": 25}",启发生成（需人工审核）
0923_7215_05,农村集体经济组织设施安全合规,消防/食品安全等设施合规,消防 / 食品安全等设施合规,"{""消防"": 100, ""食品安全等设施合规"": 25}",启发生成（需人工审核）
0923_7219_01,其他组织年接待服务量,近12个月接待/服务人次,近12个月接待 / 服务人次,"{""近12个月接待"": 100, ""服务人次"": 25}",启发生成（需人工审核）
0923_7219_04,其他组织经营许可资质,经营许可/特种行业资质齐备,经营许可 / 特种行业资质齐备,"{""经营许可"": 100, ""特种行业资质齐备"": 25}",启发生成（需人工审核）
0923_7219_05,其他组织设施安全合规,消防/食品安全等设施合规,消防 / 食品安全等设施合规,"{""消防"": 100, ""食品安全等设施合规"": 25}",启发生成（需人工审核）
0931_01,园区入驻率,入驻企业/可容纳,入驻企业 / 可容纳,"{""入驻企业"": 100, ""可容纳"": 25}",启发生成（需人工审核）
0931_7221_01,园区年接待服务量,近12个月接待/服务人次,近12个月接待 / 服务人次,"{""近12个月接待"": 100, ""服务人次"": 25}",启发生成（需人工审核）
0931_7221_04,园区经营许可资质,经营许可/特种行业资质齐备,经营许可 / 特种行业资质齐备,"{""经营许可"": 100, ""特种行业资质齐备"": 25}",启发生成（需人工审核）
0931_7221_05,园区设施安全合规,消防/食品安全等设施合规,消防 / 食品安全等设施合规,"{""消防"": 100, ""食品安全等设施合规"": 25}",启发生成（需人工审核）
0932_7223_01,市场年接待服务量,近12个月接待/服务人次,近12个月接待 / 服务人次,"{""近12个月接待"": 100, ""服务人次"": 25}",启发生成（需人工审核）
0932_7223_04,市场经营许可资质,经营许可/特种行业资质齐备,经营许可 / 特种行业资质齐备,"{""经营许可"": 100, ""特种行业资质齐备"": 25}",启发生成（需人工审核）
0932_7223_05,市场设施安全合规,消防/食品安全等设施合规,消防 / 食品安全等设施合规,"{""消防"": 100, ""食品安全等设施合规"": 25}",启发生成（需人工审核）
0933_7224_01,供应链年接待服务量,近12个月接待/服务人次,近12个月接待 / 服务人次,"{""近12个月接待"": 100, ""服务人次"": 25}",启发生成（需人工审核）
0933_7224_04,供应链经营许可资质,经营许可/特种行业资质齐备,经营许可 / 特种行业资质齐备,"{""经营许可"": 100, ""特种行业资质齐备"": 25}",启发生成（需人工审核）
